Who originally founded Marvel Comics,Martin Goodman founded the company later known as Marvel Comics under the name Timely Publications in 1939.,220.txt
What is the Marvel and Disney line of comics called,"With few books issued under the imprint, Marvel and Disney Books Group relaunched Marvel Press in 2011 with the Marvel Origin Storybooks line.",220.txt
"Besides Simon, who co-created Captain America","The company's first true editor, writer-artist Joe Simon, teamed with artist and emerging industry notable Jack Kirby to create one of the first patriotically themed superheroes, Captain America, in Captain America Comics #1 (March 1941).",220.txt
When did Marvel purchase this distribution network,"As of September 2010, Marvel switched its bookstores distribution company from Diamond Book Distributors to Hachette Distribution Services.",220.txt
What company was distributing Marvel's titles at that point,"This applied to The Amazing Spider-Man title in particular, which turned out to be Marvel's most successful book.",220.txt
What was Marvel's self-hosted comic book convention called,"Marvel held its own comic book convention, Marvelcon '75, in spring 1975, and promised a Marvelcon '76.",220.txt
In what year did Marvel's sales overtake rival DC,"Marvel pulled ahead of rival DC Comics in 1972, during a time when the price and format of the standard newsstand comic were in flux.",220.txt
Infinite Comics is related to what comics media platform,"Common forms of comics include comic strips, editorial and gag cartoons, and comic books.",58.txt
What does the AR in Marvel AR stand for,"Also in March, Marvel announced its Marvel ReEvolution initiative that included Infinite Comics, a line of digital comics, Marvel AR, an application software that provides an augmented reality experience to readers and Marvel NOW!, a relaunch of most of the company's major titles with different creative teams.",220.txt
What historic era did the Fantastic Four initially inhabit,Lee and freelance artist and eventual co-plotter Jack Kirby's Fantastic Four originated in a Cold War culture that led their creators to revise the superhero conventions of previous eras to better reflect the psychological spirit of their age.,220.txt
"What 1990s comic line featured futuristic, sci-fi stories",Marvel was able to capitalize on its successful superhero comics of the previous decade by acquiring a new newsstand distributor and greatly expanding its comics line.,220.txt
What two Marvel veterans founded Image,"At about this time, the U.S. Veterans Administration had begun construction on the present Veterans Hospital.",390.txt
Fictional placements within this setting are modeled off what,"In particular, temperatures greater than 199 °C (390 °F), were shown to produce a greater exposure risk than when asphalt was heated to lower temperatures, such as those typically used in asphalt pavement mix production and placement.",181.txt
What wholly-owned affiliate of this company did Marvel operate within,"Most of Marvel's fictional characters operate in a single reality known as the Marvel Universe, with locations that mirror real-life cities.",220.txt
When did Marvel's British-themed superhero first appear,"In October 1976, Marvel, which already licensed reprints in different countries, including the UK, created a superhero specifically for the British market.",220.txt
Under what handle were Marvel's detective fiction comics published,One of these shell companies through which Timely Comics was published was named Marvel Comics by at least Marvel Mystery Comics #55 (May 1944).,220.txt
Who took over as head of Marvel in 1978,Various publishers took up the licenses from 1978 to 2002.,220.txt
Who joined with Stan Lee in creating the Fantastic Four,"At the 1975 event, Stan Lee used a Fantastic Four panel discussion to announce that Jack Kirby, the artist co-creator of most of Marvel's signature characters, was returning to Marvel after having left in 1970 to work for rival DC Comics.",220.txt
What was the issue date when this superhero team debuted,"Modern Marvel's first superhero team, the titular stars of The Fantastic Four #1 (Nov. 1961), broke convention with other comic book archetypes of the time by squabbling, holding grudges both deep and petty, and eschewing anonymity or secret identities in favor of celebrity status.",220.txt
What was the sale price of Marvel,"Marvel pulled ahead of rival DC Comics in 1972, during a time when the price and format of the standard newsstand comic were in flux.",220.txt
What Marvel movie featured Star-Lord and Gamora,"This clause has allowed Walt Disney World to have meet and greets, merchandise, attractions and more with other Marvel characters not associated with the characters at Islands of Adventures, such as Star-Lord and Gamora from Guardians of the Galaxy as well as Baymax and Hiro from Big Hero 6.",220.txt
What was the cover date on Marvel Comics #1,One of these shell companies through which Timely Comics was published was named Marvel Comics by at least Marvel Mystery Comics #55 (May 1944).,220.txt
In what city was Marvel based when it was founded,Marvel NOW!,220.txt
What movie features the characters Baymax and Hiro,"This clause has allowed Walt Disney World to have meet and greets, merchandise, attractions and more with other Marvel characters not associated with the characters at Islands of Adventures, such as Star-Lord and Gamora from Guardians of the Galaxy as well as Baymax and Hiro from Big Hero 6.",220.txt
What TV network shares a parent with Marvel,"On August 31, 2009, The Walt Disney Company announced a deal to acquire Marvel Comics' parent corporation, Marvel Entertainment, for $4 billion or $4.2 billion, with Marvel shareholders to receive $30 and 0.745 Disney shares for each share of Marvel they own.",220.txt
What was the original name of Marvel Comics,Martin Goodman founded the company later known as Marvel Comics under the name Timely Publications in 1939.,220.txt
